code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
501106,456,0.136600,0.011418,20180806,20180911,0.142500,20171115,20190826,2.175943,0.073975,0.020210,0.002088,1.027027,1.216438,0.045697,20181116,0.004811,-0.894724,20181213,-0.006465,-1.141477,0.003005,20181112,0.013815,3.596610,20181210,-0.007922,-3.635875,0.005780,20181101,0.016832,1.912079,20190201,-0.004235,-1.732630,0.064967,20180102,0.097377,0.498872,20171115,0.005500,-0.915341,开放式;债券型 ;低风险,20171115
501186,414,0.077500,0.034776,20200305,20200928,0.115700,20180705,20200305,0.130768,0.034581,0.035034,0.000767,0.704082,1.610959,0.027700,20190826,0.014644,-0.471337,20200203,-0.011132,-1.401891,0.003951,20190826,0.025072,5.345938,20200706,-0.012744,-4.225663,0.011015,20190801,0.044003,2.994682,20200601,-0.012918,-2.172776,0.019441,20190104,0.053894,1.772157,20180705,0.026400,0.357943,开放式;混合型 ;高风险,20180705
501188,415,0.162000,0.042392,20200305,20200323,0.185200,20180705,20200828,0.795825,0.072286,0.053135,0.001763,0.705782,1.610959,0.041983,20181123,0.014296,-0.659489,20200203,-0.019826,-1.472253,0.004723,20200203,0.020134,3.263334,20200803,-0.011508,-3.436741,0.011544,20200701,0.032554,1.820064,20200302,-0.020665,-2.790087,0.018097,20190104,0.054593,2.016692,20180705,0.029000,0.602479,开放式;混合型 ;高风险,20180705
501189,414,0.118300,0.046119,20200305,20200323,0.129300,20180705,20200918,0.532530,0.052787,0.042790,0.000937,0.704082,1.610959,0.030618,20200706,0.016879,-0.448721,20200203,-0.012240,-1.399747,0.004053,20200203,0.017688,3.363785,20200720,-0.010865,-3.680378,0.009162,20200701,0.024503,1.674478,20200302,-0.022386,-3.443408,0.014443,20190104,0.040125,1.778211,20180705,0.019700,0.363997,开放式;混合型 ;高风险,20180705
501300,904,0.071200,0.094628,20170511,20180514,0.196407,20180514,20200224,-0.300879,0.018563,0.038012,0.002614,0.961702,2.575342,0.051126,20180720,0.010030,-0.803811,20200323,-0.012876,-1.251849,0.004979,20180716,0.017044,2.423293,20200316,-0.021623,-5.342999,0.013251,20190801,0.028656,1.162614,20200302,-0.040665,-4.068876,0.048649,20190102,0.086519,0.778449,20170106,-0.028715,-1.590250,开放式;债券型 ;低风险,20161128
501301,848,0.031597,0.256571,20180124,20200319,0.322355,20170505,20180124,-0.106893,0.009160,0.194958,0.003698,0.927790,2.504110,0.060811,20200320,0.066488,0.093355,20180206,-0.056850,-1.934870,0.022333,20181029,0.074591,2.339893,20180205,-0.096457,-5.318979,0.038645,20190102,0.099033,1.562611,20181203,-0.077429,-3.003578,0.160238,20190102,0.185710,0.158961,20180102,-0.098440,-1.614334,开放式;股票型 ;高风险,20170420
501302,772,-0.064800,0.235537,20180123,20200323,0.212976,20200323,20200706,-0.276272,-0.020267,0.181949,0.002280,0.939173,2.252055,0.047746,20200320,0.044444,-0.069150,20181008,-0.052769,-2.105206,0.020399,20200323,0.071967,2.528006,20180205,-0.078470,-4.846803,0.036373,20190102,0.079996,1.199301,20200302,-0.086189,-3.369564,0.123602,20190102,0.152906,0.237085,20180102,-0.087756,-1.709989,开放式;ETF联接基金 ;高风险,20170721
501303,725,-0.055600,0.316971,20180124,20200319,0.411210,20200319,20200713,-0.226754,-0.018366,0.213296,0.003913,0.953947,2.082192,0.062555,20200706,0.056495,-0.096869,20200203,-0.059535,-1.951729,0.025710,20200323,0.097999,2.811718,20180205,-0.097016,-4.773514,0.045275,20200401,0.088246,0.949117,20200302,-0.115372,-3.548242,0.197843,20190102,0.190820,-0.035496,20180102,-0.204635,-2.034329,开放式;股票型 ;高风险,20170921
501305,671,-0.186100,0.330257,20180126,20200319,0.298429,20200319,20200706,-0.429999,-0.065251,0.221515,0.003798,0.964080,1.906849,0.061626,20200320,0.068338,0.108919,20181008,-0.064481,-2.046323,0.026507,20200323,0.104762,2.952181,20180205,-0.110383,-5.164228,0.044150,20190102,0.102147,1.313660,20200302,-0.095821,-3.170377,0.159825,20190102,0.170720,0.068169,20180105,-0.148829,-1.931202,开放式;股票型 ;高风险,20171124
501306,671,-0.194700,0.335642,20180126,20200319,0.296873,20200319,20200706,-0.443538,-0.068267,0.221552,0.003969,0.964080,1.906849,0.063004,20200320,0.068381,0.085348,20181008,-0.064679,-2.026589,0.026503,20200323,0.104584,2.946168,20180205,-0.110447,-5.167371,0.044136,20190102,0.101858,1.307827,20200302,-0.096084,-3.176990,0.159205,20190102,0.166428,0.045373,20180105,-0.151954,-1.954453,开放式;股票型 ;高风险,20171124
501307,610,-0.057500,0.246028,20190410,20200323,0.254988,20200323,20200706,-0.301223,-0.023216,0.176667,0.002086,0.905044,1.846575,0.045673,20200706,0.046802,0.024719,20200203,-0.066933,-2.465481,0.020326,20200323,0.082668,3.067154,20200120,-0.040460,-2.990549,0.040226,20190102,0.085555,1.126875,20200302,-0.095105,-3.364285,0.185915,20190102,0.162224,-0.127431,20180410,-0.100700,-1.541645,开放式;股票型 ;高风险,20180410
501308,610,-0.063000,0.247809,20190409,20200323,0.254165,20200323,20200706,-0.313661,-0.025437,0.176742,0.002098,0.905044,1.846575,0.045804,20200706,0.046842,0.022661,20200203,-0.067009,-2.462945,0.020328,20200323,0.082676,3.067089,20200120,-0.040529,-2.993733,0.040229,20190102,0.085369,1.122057,20200302,-0.095218,-3.366894,0.185238,20190102,0.159667,-0.138048,20180410,-0.102300,-1.552261,开放式;股票型 ;高风险,20180410
501309,450,0.065000,0.222100,20200117,20200319,0.360193,20200319,20200709,0.021301,0.034186,0.196513,0.002599,0.969828,1.271233,0.050979,20200320,0.060524,0.187229,20200316,-0.049344,-1.967917,0.019340,20200323,0.079232,3.096889,20200713,-0.046859,-3.422940,0.041217,20200401,0.079294,0.923817,20200302,-0.085246,-3.068208,0.019966,20190102,0.045236,1.265681,20181106,0.017000,-0.148532,开放式;股票型 ;高风险,20181106
501310,476,-0.174683,0.281079,20190408,20200319,0.196205,20190102,20190408,-0.661328,-0.090310,0.181922,0.004637,1.000000,1.304110,0.068098,20200706,0.064101,-0.058689,20200203,-0.070219,-2.031157,0.020104,20200323,0.064125,2.189657,20200713,-0.046429,-3.309461,0.042211,20190102,0.077839,0.844038,20200302,-0.076752,-2.818299,0.090319,20190102,0.082234,-0.089508,20181025,-0.045495,-1.503722,开放式;股票型 ;高风险,20181025
501311,408,0.273000,0.237703,20200217,20200319,0.619608,20200319,20200902,0.549462,0.159432,0.235561,0.013720,0.800000,1.397260,0.117132,20200320,0.075223,-0.357795,20200316,-0.057449,-1.490467,0.023485,20200323,0.083652,2.561934,20200713,-0.063371,-3.698374,0.046143,20200401,0.105026,1.276103,20200302,-0.094091,-3.039119,nan,20190114,0.049600,nan,20190114,0.049600,nan,开放式;股票型 ;高风险,20190114
502000,155,0.255869,0.118869,20200305,20200323,0.476097,20200323,20200902,1.017178,0.255869,0.222055,0.019657,0.109232,3.887671,0.140204,20200302,0.032102,-0.771035,20200724,-0.046320,-1.330376,0.024219,20200706,0.057965,1.393381,20200224,-0.046904,-2.936667,0.076526,20200701,0.141587,0.850175,20200302,-0.093016,-2.215483,0.000000,20200219,-999999.000000,0.000000,20200219,999999.000000,0.000000,开放式;股票型 ;高风险,20150415
502003,1282,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.960300,3.657534,0.000000,20150710,0.000000,nan,20150710,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,开放式;股票型 ;高风险,20150708
502004,1282,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.960300,3.657534,0.000000,20150710,0.000000,nan,20150710,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,封闭式;股票型 ;高风险,20150708
502005,1282,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.960300,3.657534,0.000000,20150710,0.000000,nan,20150710,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,封闭式;股票型 ;高风险,20150708
502006,1296,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.954345,3.720548,0.000000,20150619,0.000000,nan,20150619,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,开放式;股票型 ;高风险,20150615
502007,1296,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.954345,3.720548,0.000000,20150619,0.000000,nan,20150619,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,封闭式;股票型 ;高风险,20150615
502008,1296,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.954345,3.720548,0.000000,20150619,0.000000,nan,20150619,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,0.000000,20150618,0.000000,nan,20150618,0.000000,nan,封闭式;股票型 ;高风险,20150615
502010,1282,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.960300,3.657534,0.000000,20150710,0.000000,nan,20150710,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,开放式;股票型 ;高风险,20150708
502011,1282,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.960300,3.657534,0.000000,20150710,0.000000,nan,20150710,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,封闭式;股票型 ;高风险,20150708
502012,1282,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.960300,3.657534,0.000000,20150710,0.000000,nan,20150710,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,0.000000,20150709,0.000000,nan,20150709,0.000000,nan,封闭式;股票型 ;高风险,20150708
502013,1305,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.949091,3.767123,0.000000,20150605,0.000000,nan,20150605,0.000000,nan,0.000000,20150529,0.000000,nan,20150529,0.000000,nan,0.000000,20150529,0.000000,nan,20150529,0.000000,nan,0.000000,20150529,0.000000,nan,20150529,0.000000,nan,开放式;股票型 ;高风险,20150529
502014,1305,0.004900,0.000000,19700101,19700101,0.004900,20150529,20200930,-13.588487,0.000917,0.002140,0.000000,0.949091,3.767123,0.000523,20150629,0.004900,8.377856,20150605,0.000000,-1.000000,0.000000,20150529,0.000000,nan,20150529,0.000000,nan,0.000613,20150605,0.004900,7.000000,20150529,0.000000,-1.000000,0.002191,20150529,0.004900,1.236068,20160104,0.000000,-1.000000,封闭式;股票型 ;高风险,20150529
502015,1305,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.949091,3.767123,0.000000,20150605,0.000000,nan,20150605,0.000000,nan,0.000000,20150529,0.000000,nan,20150529,0.000000,nan,0.000000,20150529,0.000000,nan,20150529,0.000000,nan,0.000000,20150529,0.000000,nan,20150529,0.000000,nan,封闭式;股票型 ;高风险,20150529
502020,1300,0.160700,0.142488,20200305,20200323,0.301401,20200323,20200828,0.000588,0.030049,0.083180,0.001541,0.944081,3.772603,0.039250,20200706,0.057506,0.465132,20200203,-0.061120,-2.557208,0.009630,20200629,0.073049,6.585711,20200713,-0.052904,-6.493771,0.019582,20200701,0.085124,3.347116,20200302,-0.074155,-4.786958,0.024820,20190102,0.055500,1.236068,20150527,0.000000,-1.000000,开放式;股票型 ;高风险,20150527
502023,1253,-0.138000,0.401327,20170904,20200203,0.544174,20160128,20170904,-0.235755,-0.026878,0.241260,0.010945,0.964588,3.558904,0.104618,20160106,0.067619,-0.353658,20200203,-0.079082,-1.755908,0.026361,20170828,0.084685,2.212478,20180205,-0.100671,-4.818917,0.053902,20180702,0.144831,1.686926,20160104,-0.126761,-3.351673,0.156497,20170103,0.141791,-0.093967,20180102,-0.277525,-2.773361,开放式;股票型 ;高风险,20150813
502024,1253,0.236000,0.000787,20180905,20180907,0.236000,20150813,20200930,2.808019,0.045966,0.005686,0.004525,0.964588,3.558904,0.067270,20160215,0.001953,-0.970966,20180906,-0.000787,-1.011696,0.000453,20150921,0.001095,1.417913,20150813,0.000000,-1.000000,0.000598,20160801,0.004771,6.975349,20200102,0.001663,1.779108,0.010831,20160104,0.047059,3.344780,20150813,0.018900,0.744972,封闭式;股票型 ;高风险,20150813
502025,1253,-0.652100,0.819635,20170904,20200203,1.437848,20160128,20170904,-0.257344,-0.127010,0.610116,0.069726,0.964588,3.558904,0.264057,20160302,0.156442,-0.407545,20200203,-0.345304,-2.307688,0.062501,20160229,0.181669,1.906643,20160125,-0.226018,-4.616211,0.136851,20180702,0.395963,1.893387,20160104,-0.286925,-3.096623,0.325081,20170103,0.271941,-0.163467,20180102,-0.602765,-2.854202,封闭式;股票型 ;高风险,20150813
502036,1287,-0.277900,0.558712,20150723,20181016,0.695835,20181016,20200713,-0.283394,-0.052885,0.292473,0.009803,0.957589,3.682192,0.099011,20150916,0.069963,-0.293377,20150824,-0.090105,-1.910055,0.030705,20151102,0.117501,2.826778,20150817,-0.137675,-5.483816,0.068336,20160301,0.185294,1.711511,20160104,-0.219948,-4.218625,0.225559,20190102,0.335516,0.487488,20180102,-0.246083,-2.090994,开放式;股票型 ;高风险,20150629
502037,1287,0.060482,0.000000,19700101,19700101,0.060482,20150630,20200930,-8.787945,0.011510,0.002104,0.000199,0.957589,3.682192,0.014112,20160215,0.001544,-0.890562,20150728,0.000000,-1.000000,0.000260,20160418,0.001147,3.414600,20160718,0.000000,-1.000000,0.001694,20151201,0.004875,1.877140,20150630,0.000000,-1.000000,0.016192,20150630,0.030291,0.870688,20170103,0.000000,-1.000000,封闭式;股票型 ;高风险,20150629
502038,1287,-0.618447,0.792960,20150723,20160129,2.197068,20150915,20151125,-0.257899,-0.117692,0.572674,0.015650,0.957589,3.682192,0.125101,20150916,0.311626,1.490989,20160126,-0.280714,-3.243893,0.056751,20150907,0.296781,4.229545,20160125,-0.432857,-8.627321,0.130655,20160301,0.455275,2.484569,20160104,-0.644053,-5.929426,0.188602,20170103,0.000000,-1.000000,20160104,-0.430066,-3.280287,封闭式;股票型 ;高风险,20150629
502040,1252,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.963818,3.558904,0.000000,20150821,0.000000,nan,20150821,0.000000,nan,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,开放式;股票型 ;高风险,20150813
502041,1253,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.964588,3.558904,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,封闭式;股票型 ;高风险,20150813
502042,1253,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.964588,3.558904,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,封闭式;股票型 ;高风险,20150813
502048,1338,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.942918,3.887671,0.000000,20150421,0.000000,nan,20150421,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,开放式;股票型 ;高风险,20150415
502049,1338,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.942918,3.887671,0.000000,20150421,0.000000,nan,20150421,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,封闭式;股票型 ;高风险,20150415
502050,1338,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.942918,3.887671,0.000000,20150421,0.000000,nan,20150421,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,0.000000,20150417,0.000000,nan,20150417,0.000000,nan,封闭式;股票型 ;高风险,20150415
502053,1252,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.963818,3.558904,0.000000,20150821,0.000000,nan,20150821,0.000000,nan,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,开放式;股票型 ;高风险,20150813
502054,1253,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.964588,3.558904,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,封闭式;股票型 ;高风险,20150813
502055,1253,0.000000,0.000000,19700101,19700101,0.000000,19700101,19700101,-inf,0.000000,0.000000,0.000000,0.964588,3.558904,0.000000,20150814,0.000000,nan,20150814,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,0.000000,20150813,0.000000,nan,20150813,0.000000,nan,封闭式;股票型 ;高风险,20150813
502056,26,-0.021523,0.099534,20200901,20200917,0.042897,20200826,20200901,-0.209501,-0.021523,0.245933,0.001315,0.019697,3.616438,0.036259,20200828,0.022824,-0.370514,20200907,-0.032574,-1.898365,0.027597,20200826,0.038188,0.383791,20200907,-0.029490,-2.068595,nan,20200826,0.032957,nan,20200826,0.032957,nan,0.000000,20200826,-999999.000000,0.000000,20200826,999999.000000,0.000000,开放式;股票型 ;高风险,20150723
502057,1019,0.230831,0.000000,19700101,19700101,0.230831,20150724,20190920,9.641624,0.055503,0.002645,0.004380,0.081442,34.279453,0.066181,20160215,0.001453,-0.978040,20150821,0.000000,-1.000000,0.000125,20150810,0.000698,4.584306,20150724,0.000000,-1.000000,0.000578,20151201,0.004796,7.294597,20150724,0.001200,1.074787,0.012256,20160104,0.052965,3.321596,20150724,0.026292,1.145278,封闭式;股票型 ;高风险,19700101
502058,1019,-0.614484,0.840302,20150810,20190103,1.711123,20150915,20151111,-0.247979,-0.147752,0.716799,0.030456,0.081442,34.279453,0.174518,20150916,0.257775,0.477072,20160126,-0.266811,-2.528845,0.069198,20150907,0.271908,2.929400,20160125,-0.313641,-5.532487,0.173101,20190201,0.402558,1.325564,20160104,-0.570484,-4.295670,0.138221,20150724,-0.176553,-2.277324,20160104,-0.491283,-4.554335,封闭式;股票型 ;高风险,19700101
510010,1652,1.108727,0.480565,20150608,20160128,1.725521,20140320,20150608,0.567398,0.164373,0.236822,0.099950,0.129335,34.994522,0.316149,20150630,0.068807,-0.782358,20150119,-0.087633,-1.277189,0.027538,20141201,0.131609,3.779191,20180205,-0.115588,-5.197427,0.068948,20141201,0.338583,3.910722,20160104,-0.154419,-3.239651,0.323074,20140102,0.702432,1.174217,20180102,-0.207127,-1.641114,封闭式;股票型 ;高风险,19700101
510020,1652,1.227767,0.452122,20150609,20160128,1.508738,20140320,20200828,0.656901,0.182021,0.231421,0.104646,0.129335,34.994522,0.323490,20150709,0.078886,-0.756140,20150727,-0.091242,-1.282055,0.026701,20141201,0.113711,3.258744,20180205,-0.112332,-5.207106,0.064765,20141201,0.276155,3.263934,20150601,-0.137878,-3.128881,0.251785,20140102,0.526109,1.089519,20180102,-0.173622,-1.689563,封闭式;股票型 ;高风险,19700101
510030,1651,1.572165,0.395328,20150608,20150825,1.991453,20140310,20200817,0.895119,0.233079,0.226874,0.196316,0.129257,34.994522,0.443075,20200706,0.075996,-0.828481,20150119,-0.094491,-1.213262,0.027104,20141201,0.121194,3.471386,20180205,-0.114243,-5.214910,0.066269,20141201,0.340034,4.131085,20160104,-0.118721,-2.791500,0.320556,20140102,0.752577,1.347726,20180102,-0.151691,-1.473213,封闭式;股票型 ;高风险,19700101
510050,1652,1.091729,0.402876,20150608,20160128,1.391726,20140320,20200709,0.630234,0.161853,0.209212,0.091577,0.129335,34.994522,0.302618,20150827,0.066742,-0.779451,20150824,-0.082590,-1.272918,0.024714,20141201,0.122800,3.968891,20180205,-0.103896,-5.203966,0.059187,20141201,0.285004,3.815347,20160104,-0.114341,-2.931879,0.273769,20140102,0.570433,1.083627,20180102,-0.172246,-1.629166,封闭式;股票型 ;高风险,19700101
510060,1652,0.943768,0.500745,20150608,20160128,1.931878,20140320,20150608,0.463089,0.139917,0.237356,0.102628,0.129335,34.994522,0.320355,20200706,0.077764,-0.757257,20150119,-0.088811,-1.277226,0.028274,20141201,0.130177,3.604043,20180205,-0.118709,-5.198444,0.073105,20141201,0.380800,4.208918,20160104,-0.155230,-3.123370,0.354533,20140102,0.817557,1.306008,20180102,-0.153903,-1.434099,封闭式;股票型 ;高风险,19700101
510070,1402,0.587873,0.521625,20150612,20190103,1.604096,20140519,20150612,0.303341,0.102864,0.240203,0.061824,0.112052,34.279453,0.248643,20150630,0.068366,-0.725043,20150824,-0.085855,-1.345292,0.026379,20150518,0.086631,2.284128,20150615,-0.111411,-5.223507,0.062375,20190201,0.184539,1.958519,20160104,-0.169209,-3.712761,0.245435,20140102,0.297020,0.210178,20180102,-0.302905,-2.234157,封闭式;股票型 ;高风险,19700101
510080,1652,0.346842,0.067345,20150608,20150708,0.383709,20140115,20200902,0.553162,0.051421,0.038724,0.006759,0.390913,11.578082,0.082213,20141226,0.015933,-0.806202,20150119,-0.023578,-1.286792,0.004571,20141215,0.024685,4.400455,20150615,-0.026620,-6.823853,0.013142,20141201,0.085645,5.516925,20150601,-0.034917,-3.656898,0.076062,20140102,0.192782,1.534519,20180102,-0.012712,-1.167129,开放式;债券型 ;低风险,20031025
510081,1652,0.328601,0.267542,20150612,20150915,0.440129,20140519,20150612,0.190918,0.048716,0.098033,0.006136,0.399806,11.320548,0.078333,20150630,0.027447,-0.649612,20150626,-0.041770,-1.533237,0.011155,20150518,0.040670,2.645941,20150615,-0.063521,-6.694465,0.024597,20150302,0.064294,1.613926,20150601,-0.092008,-4.740645,0.088915,20150105,0.144716,0.627574,20180102,-0.085477,-1.961330,开放式;混合型 ;高风险,20040521
510090,1652,1.696054,0.431319,20150608,20160128,2.109464,20140320,20200918,0.928140,0.251446,0.238591,0.184385,0.129335,34.994522,0.429401,20150827,0.073333,-0.829221,20150824,-0.090345,-1.210398,0.027753,20141201,0.113923,3.104831,20150817,-0.118787,-5.280102,0.064805,20141201,0.308272,3.756929,20160104,-0.135358,-3.088703,0.308998,20140102,0.658775,1.131973,20180102,-0.183799,-1.594822,封闭式;股票型 ;高风险,19700101
510100,250,0.224988,0.154872,20200113,20200323,0.405340,20200323,20200828,0.855933,0.210565,0.210957,0.009815,0.019573,34.994522,0.099070,20200706,0.068639,-0.307165,20200203,-0.070788,-1.714521,0.023347,20200629,0.082472,2.532472,20200713,-0.052185,-3.235202,0.052658,20200701,0.111243,1.112542,20200302,-0.073645,-2.398552,nan,20190906,0.057541,nan,20190906,0.057541,nan,封闭式;股票型 ;高风险,19700101
510110,1652,0.945342,0.427099,20150608,20150825,1.472145,20140320,20150608,0.453851,0.140150,0.242701,0.088039,0.129335,34.994522,0.296713,20200706,0.080906,-0.727325,20150119,-0.094521,-1.318559,0.029095,20141201,0.172249,4.920182,20180205,-0.128936,-5.431538,0.071748,20141201,0.381818,4.321691,20160104,-0.127746,-2.780495,0.367662,20140102,0.793789,1.159016,20180102,-0.203908,-1.554606,封闭式;股票型 ;高风险,19700101
510120,1652,1.141046,0.540327,20150608,20160128,1.916727,20140519,20150608,0.568642,0.169164,0.244730,0.097462,0.129335,34.994522,0.312190,20150709,0.071723,-0.770258,20150824,-0.085026,-1.272355,0.026670,20150413,0.081433,2.053317,20150817,-0.130804,-5.904478,0.066096,20150401,0.238429,2.607297,20150601,-0.182990,-3.768529,0.234188,20140102,0.415686,0.775013,20180102,-0.225115,-1.961259,封闭式;股票型 ;高风险,19700101
